0.0031702518463134766,0.06971632678100043,1800,0
0.01906609535217285,0.4190346648169385,1800,0
0.024070024490356445,0.5288231698320638,1800,0
0.030015945434570312,0.6591072945891526,1800,0
0.03608345985412598,0.7918183193302062,1800,0
0.041510820388793945,0.9102853180151604,1800,0
0.047397613525390625,1.0384804104212395,1800,0
0.0527348518371582,1.1544021860492995,1800,0
0.05935239791870117,1.2976772398943714,1800,0
0.06464576721191406,1.4118820582146636,1800,0
0.07038593292236328,1.5352842765716195,1801,2
0.07651114463806152,1.6664126197286793,1801,2
0.0815134048461914,1.7730453237345516,1801,2
0.09380030632019043,2.033051372523642,1801,2
0.09974265098571777,2.1577358446134425,1801,12
0.10686755180358887,2.3062380351198737,1802,51
0.11207866668701172,2.414124370694882,1803,51
0.11784791946411133,2.5328100350679885,1803,25
0.12330961227416992,2.6444025169058514,1804,43
0.12930822372436523,2.7660669204934925,1805,70
0.13465166091918945,2.8736170945315034,1806,116
0.14041996002197266,2.988808887232937,1807,128
0.1465466022491455,3.1100810364120828,1807,145
0.15162944793701172,3.2098195416899387,1809,155
0.15869712829589844,3.3471399122099084,1810,178
0.16377615928649902,3.4448070463281097,1811,184
0.1696617603302002,3.556885460526516,1813,196
0.1749892234802246,3.6572878853878175,1814,214
0.1807563304901123,3.7648203121488835,1815,221
0.18687701225280762,3.8775928765878174,1817,240
0.19202351570129395,3.9713085124591716,1818,258
0.19782137870788574,4.075640381958954,1820,284
0.2032177448272705,4.171533148614138,1822,289
0.20988059043884277,4.288274163493318,1824,309
0.21892929077148438,4.443800117888128,1829,335
0.22904706001281738,4.613442824922026,1833,360
0.2406167984008789,4.801708546351076,1843,421
0.2690463066101074,5.236884370715362,1849,460
0.2805759906768799,5.4016579209124735,1856,485
0.29128336906433105,5.548338012822597,1862,509
0.31012725830078125,5.791136579114394,1871,539
0.32246875762939453,5.939207900858104,1877,566
0.3300297260284424,6.02552692796728,1880,582
0.33637332916259766,6.095327352728639,1883,587
0.3416142463684082,6.151169644916501,1887,600
0.3475151062011719,6.212047259358137,1891,608
0.3529529571533203,6.266258512961476,1895,625
0.3588225841522217,6.322721475117718,1899,648
0.36722660064697266,6.399816695735945,1905,661
0.37328052520751953,6.452591946071647,1909,663
0.3791778087615967,6.501757662869854,1913,677
0.3844902515411377,6.544137384248551,1915,689
0.39008259773254395,6.586780450932618,1919,696
0.39642786979675293,6.632702014816284,1924,716
0.4015922546386719,6.668132665047077,1929,726
0.40747833251953125,6.706373753817459,1933,728
0.41367077827453613,6.744129779357453,1937,742
0.41960716247558594,6.777928546013314,1942,748
0.4249262809753418,6.806210806554583,1947,767
0.43080782890319824,6.835270662912279,1950,770
0.43691086769104004,6.862957674418403,1955,777
0.44202327728271484,6.884209174736502,1959,783
0.44781017303466797,6.906121450353791,1964,798
0.4532310962677002,6.924577533548632,1969,804
0.4591810703277588,6.942522776065064,1974,818
0.46596288681030273,6.96001847353279,1979,823
0.4710078239440918,6.970984560158489,1984,830
0.47717905044555664,6.982017536843182,1989,827
0.4825310707092285,6.989461195247033,1994,848
0.4880714416503906,6.995085346742415,1997,852
0.4934821128845215,6.99853253995893,2003,850
0.4994785785675049,6.999990608273228,2008,862
0.5047709941864014,6.999213719629059,2013,859
0.5105905532836914,6.996125951745752,2019,877
0.5174577236175537,6.989474708030727,2024,884
0.5229799747467041,6.981766155382041,2029,883
0.528785228729248,6.971397027220917,2033,879
0.5338366031646729,6.960487699918418,2038,893
0.5397145748138428,6.945586812212665,2043,897
0.545020580291748,6.930101819852137,2049,899
0.5508174896240234,6.910983280165654,2053,908
0.556912899017334,6.888408292725007,2058,911
0.562047004699707,6.867433477591352,2065,911
0.5690188407897949,6.836091709803685,2069,919
0.574044942855835,6.811461804736841,2075,924
0.5800609588623047,6.7797486210011035,2080,922
0.5866849422454834,6.742029877334718,2086,918
0.5917074680328369,6.711483250802157,2091,930
0.597559928894043,6.673781689498227,2097,925
0.6030075550079346,6.636660495892408,2103,920
0.6088604927062988,6.59461162092463,2106,926
0.6149880886077881,6.548200802261542,2119,934
0.6290769577026367,6.432316967537041,2127,924
0.634131669998169,6.387657291426233,2130,920
0.6404814720153809,6.329273920013776,2136,928
0.6466662883758545,6.269986020613508,2141,931
0.6518077850341797,6.218896664955979,2147,922
0.6577017307281494,6.158335250168312,2153,923
0.6632189750671387,6.0997308431772534,2158,921
0.6698904037475586,6.0264206967492004,2163,918
0.6760072708129883,5.956877398984056,2169,916
0.6812379360198975,5.895663665596727,2183,907
0.6987326145172119,5.679456345125835,2191,902
0.7068512439727783,5.573254380611034,2199,895
0.7180755138397217,5.420470800012895,2215,873
0.7448344230651855,5.029417380581662,2238,847
0.7715888023376465,4.602916929080332,2274,803
0.8095159530639648,3.943383156645444,2309,728
0.8671302795410156,2.8378395422040303,2347,678
0.913238525390625,1.884446792658399,2367,591
0.944533109664917,1.2136169691030059,2385,494
0.9725692272186279,0.602487838189473,2391,462
0.982435941696167,0.3860578388334721,2394,438
0.9973902702331543,0.05739031208717733,2411,237
1.0499944686889648,-1.0949211128223075,2418,131
1.0989620685577393,-2.141399344741786,2419,131
1.1250274181365967,-2.679341075616235,2417,-16
1.1550359725952148,-3.2762078070592624,2414,-116
1.1834957599639893,-3.81546843641992,2406,-297
1.2371985912322998,-4.746735761009107,2389,-350
1.266998529434204,-5.206894294469629,2377,-463
1.3013224601745605,-5.680164252591759,2361,-528
1.339280366897583,-6.126507069474166,2345,-594
1.3638670444488525,-6.3695296690025796,2313,-672
1.4256737232208252,-6.8100329082243425,2277,-787
1.4798831939697266,-6.986025338700533,2221,-846
1.5272111892700195,-6.974437793623528,2189,-885
1.5776140689849854,-6.792940139359071,2133,-898
1.6306226253509521,-6.418832246515077,2059,-903
1.7228829860687256,-5.352959236602385,2026,-847
1.7837145328521729,-4.398724753494664,1951,-776
1.8505969047546387,-3.1662320123616827,1921,-705
1.8839185237884521,-2.496557158241142,1889,-630
1.9366493225097656,-1.3839752736033197,1860,-492
2.002387523651123,0.052503895028961,1835,-242
2.0671684741973877,1.4661741984019554,1825,-71
2.126973867416382,2.718835669343781,1826,40
2.184556722640991,3.835008402899726,1833,196
2.2400810718536377,4.7931292373893735,1849,353
2.275513172149658,5.33016401901362,1869,498
2.323862075805664,5.955367900218782,1901,591
2.3914482593536377,6.596885600913319,1945,706
2.444789171218872,6.894966644168408,1973,785
2.4794576168060303,6.985428015343711,2001,825
2.509744167327881,6.996720381401172,2020,854
2.546765089035034,6.924589814549033,2059,912
2.5900871753692627,6.721520697570741,2105,935
2.661684989929199,6.116209582473054,2175,929
